,report_id,report_name,chapter_id,chapter_description,author_index,author_role,person_last name,person_first name,person_gender,person_country,person_citizenship,person_current affiliation,person_id,person_photo
370,2,AR5 WGII,9,Chapter 9,4,LA,Meza,Francisco,M,Chile,Chile,Pontificia Universidad Catolica de Chile,3537,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2af8d7f3516.47195674.JPG
371,2,AR5 WGII,9,Chapter 9,5,LA,Rivera-Ferre,Marta G.,F,Spain,Spain,University of Vic-Central University of Catalonia,3472,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7681893595.74139366.JPG
372,2,AR5 WGII,9,Chapter 9,6,LA,Toure Sarr,Aissa,F,Ghana,Senegal,International Fund for Agricultural Development (IFAD),3462,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dab0f45fd01.80507966.JPG
373,2,AR5 WGII,9,Chapter 9,7,LA,Vincent,Katherine,F,South Africa,South Africa,Kulima Integrated Development Solutions / University Witwatersrand Johannesburg,1807,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9f8d544629.75983365.JPG
374,2,AR5 WGII,9,Chapter 9,8,RE,Carr,Edward R.,M,USA,USA,Clark University,3502,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dab30ab6690.51695263.JPG
375,2,AR5 WGII,9,Chapter 9,9,RE,Raholijao,Nirivololona,F,Madagascar,Madagascar,National Meteorological Service,41,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4e9549569bb1f6.50842077.JPG
376,2,AR5 WGII,10,Chapter 10,0,CLA,Arent,Douglas J.,M,USA,USA,National Renewable Energy Laboratory,3522,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dab8019b710.97199267.JPG
377,2,AR5 WGII,10,Chapter 10,1,CLA,Tol,Richard,M,UK,UK,University of Sussex,1790,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9d6de56f41.66461829.JPG
378,2,AR5 WGII,10,Chapter 10,2,LA,Faust,Eberhard,M,Germany,Germany,Munich Reinsurance Company,3410,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dab9de2b4e2.58409903.JPG
379,2,AR5 WGII,10,Chapter 10,3,LA,Hella,Joseph P.,M,Tanzania,Tanzania,Sokoine University of Agriculture,3480,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dabb3475ff6.41357845.JPG
380,2,AR5 WGII,10,Chapter 10,4,LA,Kumar,Surender,M,India,India,University of Delhi,3425,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dabcd1e5829.40400205.JPEG
381,2,AR5 WGII,10,Chapter 10,5,LA,Strzepek,Kenneth M.,M,USA,USA,"United Nations University / World Institute for Development Economics Research, Massachusetts Institute of Technology",3493,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dabe4ce7c18.33383523.JPG
382,2,AR5 WGII,10,Chapter 10,6,LA,Toth,Ferenc,M,Austria,Hungary,"Scientific and Technical Advisory Panel, GEF",2565,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5a9eb7716d2dd9.51143026.JPG
383,2,AR5 WGII,10,Chapter 10,7,LA,Xu,He,M,China,China,"College of Environmental Science and Engineering, Nankai University",3395,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dac834d6803.20220899.JPG
384,2,AR5 WGII,10,Chapter 10,8,LA,Yan,Denghua,M,China,China,China Institute of Water Resources and Hydropower Research,3396,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dac568d54e5.56330715.JPG
385,2,AR5 WGII,10,Chapter 10,9,RE,Abdulla,Amjad,M,Maldives,Maldives,Ministry of Environment and Energy,44,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5da6d5ab5dd3f6.51027319.JPG
386,2,AR5 WGII,10,Chapter 10,10,RE,Kheshgi,Haroon,M,USA,USA,ExxonMobil Research and Engineering Company,1947,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537b270db4a997.58273691.JPG
387,2,AR5 WGII,11,Chapter 11,0,CLA,Smith,Kirk Robert,M,USA,USA,"University of California, Berkeley",2052,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c999ab2ca92.63992332.JPG
388,2,AR5 WGII,11,Chapter 11,1,CLA,Woodward,Alistair,M,New Zealand,New Zealand,University of Auckland,1824,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2a6dd701ab5.80630595.PNG
389,2,AR5 WGII,11,Chapter 11,2,LA,Campbell-Lendrum,Diarmid,M,Switzerland,UK,World Health Organization,2227,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd0111ceca41.32484049.JPG
390,2,AR5 WGII,11,Chapter 11,3,LA,Honda,Yasushi,M,Japan,,University of Tsukuba,1582,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd0851a677a8.02778990.JPG
391,2,AR5 WGII,11,Chapter 11,4,LA,Liu,Qiyong,M,China,China,CHINESE CENTER FOR DISEASE CONTROL AND PREVENTION ( CHINA CDC ),3538,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dad2abfb7e3.03599376.JPG
392,2,AR5 WGII,11,Chapter 11,5,LA,Mukarugwiza Olwoch,Jane,F,South Africa,South Africa,South African National Space Agency (SANSA),3468,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dad44570a17.60073734.JPG
393,2,AR5 WGII,11,Chapter 11,6,LA,Revich,Boris,M,Russia,Russia,"Institute of Forecasting, Russian Academy of Science",1731,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC560022fd32a069.52995181.JPG
394,2,AR5 WGII,11,Chapter 11,7,LA,Sauerborn,Rainer,M,Sweden,Sweden,Umeå University,3477,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dad5f705a88.74940319.JPG
395,2,AR5 WGII,11,Chapter 11,8,RE,Confalonieri,Ulisses,M,Brazil,Brazil,"\\\""Laboratório de Educação em Saúde e Ambiente /Centro de Pesquisas Rene Rachou /Oswaldo Cruz Foundation\\\""",1507,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c52547f7814.75524350.JPG
396,2,AR5 WGII,11,Chapter 11,9,RE,Haines,Andrew,M,UK,UK,London School of Hygiene and Tropical Medicine,3487,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dad7a338401.33963557.JPG
397,2,AR5 WGII,12,Chapter 12,0,CLA,Adger,Neil,M,UK,UK,University of Exeter,1439,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c466e76ebe9.45737313.JPG
398,2,AR5 WGII,12,Chapter 12,1,CLA,Pulhin,Juan,M,Philippines,Philippines,University of the Phillipines Los Baños,1723,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf74e20b8d75.65802718.PNG
399,2,AR5 WGII,12,Chapter 12,2,LA,Barnett,Jonathon,M,Australia,Australia,University of Melbourne,3368,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dadce17f375.60518594.JPG
400,2,AR5 WGII,12,Chapter 12,3,LA,Dabelko,Geoffrey D.,M,USA,USA,"Ohio University, Voinovich School of Leadership and Public Affairs",3504,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dade3d89447.86982398.JPG
401,2,AR5 WGII,12,Chapter 12,4,LA,Hovelsrud,Grete Kaare,F,Norway,Norway,Nordland Research Institute,3449,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dadf680c510.17064244.JPG
402,2,AR5 WGII,12,Chapter 12,5,LA,Levy,Marc,M,USA,USA,"Center for International Earth Science Information Network, Columbia University",3515,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dae264d9931.03175075.JPG
403,2,AR5 WGII,12,Chapter 12,6,LA,Oswald-Spring,Úrsula,F,Mexico,Mexico,Universidad Nacional Autónoma de México,2218,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd104625ff13.67155877.JPG
404,2,AR5 WGII,12,Chapter 12,7,LA,Vogel,Coleen,F,South Africa,South Africa,University of Pretoria,1809,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9fd5014c88.14433877.JPG
405,2,AR5 WGII,12,Chapter 12,8,RE,Aldunce,Paulina,F,Chile,Chile,"Associate professor Department of Environmental Science and Natural Resources, and Deputy Director of the Center of Disaster Risk Reduction, CITRID, University of Chile; and and Associated Researcher of Human Dimension at the Centre for Climate and Resilience Research CR2",2198,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4eccfb716a6d31.97841077.JPG
406,2,AR5 WGII,12,Chapter 12,9,RE,Leichenko,Robin,F,USA,USA,Rutgers University,3514,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dae75972726.35142021.JPG
407,2,AR5 WGII,13,Chapter 13,0,CLA,Olsson,Lennart,M,Sweden,Sweden,Lund University,3476,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979caa4b785d8.55595442.JPG
408,2,AR5 WGII,13,Chapter 13,1,CLA,Opondo,Maggie,F,Kenya,Kenya,University of Nairobi,3434,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daebd1a1ed3.23084815.JPG
409,2,AR5 WGII,13,Chapter 13,2,CLA,Tschakert,Petra,F,Australia,Austria,University of Western Australia,3531,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daed1885f13.33609469.JPG
410,2,AR5 WGII,13,Chapter 13,3,LA,Agrawal,Arun,M,USA,USA,University of Michigan,3496,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daeeca9b3d8.35598492.JPG
411,2,AR5 WGII,13,Chapter 13,4,LA,Eriksen,Siri H.,F,Norway,Norway,"Norwegian University of Life Sciences, Faculty of Landscape and Society, Department of International Environment and Development Studies (Noragric)",3448,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daf03e66ec3.22168463.JPG
412,2,AR5 WGII,13,Chapter 13,5,LA,Ma,Shiming,M,China,China,Institute of Environment and Sustainable Development in Agriculture,3539,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537daf5669c997.86559987.JPG
413,2,AR5 WGII,13,Chapter 13,6,LA,Zakieldeen,Sumaya A.,F,Sudan,Sudan,Professor at the Institute of Environmental Studies,3475,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979ccb2bf48a7.53304565.JPG
414,2,AR5 WGII,13,Chapter 13,7,RE,Cutter,Susan,F,USA,USA,University of South Carolina,2231,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd01bb9d4dc7.95067604.JPG
415,2,AR5 WGII,14,Chapter 14,0,CLA,Huq,Saleemul,M,UK,Bangladesh,International Institute for Environment and Development (IIED) / International Centre for Climate Change and Development (ICCCAD),1587,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5c00dea9e8e6f8.53008280.JPG
416,2,AR5 WGII,14,Chapter 14,1,CLA,Noble,Ian R.,M,Australia,Australia,Australian National University,3375,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979ca98342653.75662649.JPG
417,2,AR5 WGII,14,Chapter 14,2,LA,Anokhin,Yurij,M,Russia,,Institute of Global Climate and Ecology,1453,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c48b2970ce8.07889265.JPG
418,2,AR5 WGII,14,Chapter 14,3,LA,Carmin,Joann,F,USA,USA,Massachusetts Institute of Technology,3501,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db003dccc27.14030898.JPG
419,2,AR5 WGII,14,Chapter 14,4,LA,Goudou,Dieudonne,M,Niger,Niger,High Commission of Niger Valley Development,3446,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db0163f7088.55798959.JPG
420,2,AR5 WGII,14,Chapter 14,5,LA,Lansigan,Felino P.,M,Philippines,Philippines,University of the Philippines Los Baños,3455,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db028dd7d71.06381963.JPG
421,2,AR5 WGII,14,Chapter 14,6,LA,Osman-Elasha,Balgis,F,Cote d'Ivoire,Sudan,African Development Bank,1704,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979cad419f185.02110341.JPG
422,2,AR5 WGII,14,Chapter 14,7,LA,Villamizar,Alicia,F,Venezuela,Chile,Universidad Simón Bolívar,1806,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9f32798fe7.44508046.JPG
423,2,AR5 WGII,14,Chapter 14,8,RE,Patt,Anthony,M,Switzerland,USA,ETH Zürich,1710,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52f251b9475b83.03622852.JPG
424,2,AR5 WGII,14,Chapter 14,9,RE,Takeuchi,Kuniyoshi,M,Japan,Japan,"\""International Centre for Water Hazard and Risk Management (ICHARM) \""",2154,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecdfa33b210b7.83216969.JPG
425,2,AR5 WGII,15,Chapter 15,0,CLA,Mimura,Nobuo,M,Japan,Japan,"President, Ibaraki University",1667,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7742c22339.70906899.PNG
426,2,AR5 WGII,15,Chapter 15,1,CLA,Pulwarty,Roger,M,USA,,National Oceanic and Atmospheric Administration,1724,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd190c1c42c4.54312232.JPG
427,2,AR5 WGII,15,Chapter 15,2,LA,Elshinnawy,Ibrahim,M,Egypt,Egypt,"National Water Research Center, Egypt",3400,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db0aa6ffe66.07208669.JPG
428,2,AR5 WGII,15,Chapter 15,3,LA,Hiza Redsteer,Margaret,F,USA,USA,University of Washington,3509,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db0bf3e6c66.42940242.JPG
429,2,AR5 WGII,15,Chapter 15,4,LA,Huang,He Qing,M,China,China,"Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences",3392,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db0d46a20e9.35350637.JPG
430,2,AR5 WGII,15,Chapter 15,5,LA,Nkem,Johnson Ndi,M,Cameroon,Cameroon,African Climate Policy Centre (ACPC),3384,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979ca8b510540.06949447.JPG
431,2,AR5 WGII,15,Chapter 15,6,LA,Sánchez Rodríguez,Roberto,M,Mexico,Mexico,El Colegio de la Frontera Norte,3438,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db10225da71.62802481.JPG
432,2,AR5 WGII,15,Chapter 15,7,RE,Moss,Richard H.,M,USA,USA,"Joint Global Change Research Institute, Pacific Northwest National Laboratory",3520,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db12464b4f7.36841915.JPG
433,2,AR5 WGII,15,Chapter 15,8,RE,Vergara,Walter,M,USA,Colombia,Inter-American Development Bank (IDB),3422,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db13b1cbb23.42280641.JPG
434,2,AR5 WGII,16,Chapter 16,0,CLA,Klein,Richard,M,Germany,Netherlands,Stockholm Environment Institute,1615,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd08bdb02097.28355128.JPG
435,2,AR5 WGII,16,Chapter 16,1,CLA,Midgley,Guy,M,South Africa,South Africa,University of Stellenbosch,1662,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c692c9be603.09592133.JPG
436,2,AR5 WGII,16,Chapter 16,2,CLA,Preston,Benjamin L.,M,USA,USA,RAND Corporation,3526,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2a870438398.72347785.PNG
437,2,AR5 WGII,16,Chapter 16,3,LA,Alam,Mozaharul,M,Thailand,Bangladesh,United Nations Environment Programme,1448,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c47dea705f5.80680545.JPG
438,2,AR5 WGII,16,Chapter 16,4,LA,Berkhout,Frans,M,UK,Netherlands,King’s College London,1469,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db1ab7cf723.32742339.JPG
439,2,AR5 WGII,16,Chapter 16,5,LA,Dow,Kirstin,F,USA,USA,University of South Carolina,3523,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db1c9c4f9c9.33035783.JPG
440,2,AR5 WGII,16,Chapter 16,6,RE,Gitay,Habiba,F,USA,Australia,The World Bank,3372,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db1f8eaa976.21874965.JPG
441,2,AR5 WGII,16,Chapter 16,7,RE,Thurlow,James,M,Finland,South Africa,United Nations University,3470,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db20a6dc165.20964212.JPG
442,2,AR5 WGII,17,Chapter 17,0,CLA,Chambwera,Muyeye,M,Botswana,Zimbabwe,United Nations Development Programme,3533,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db241a9b147.55925993.JPG
443,2,AR5 WGII,17,Chapter 17,1,CLA,Heal,Geoffrey,M,USA,USA,Columbia Business School,3508,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db25d874044.14241526.JPG
444,2,AR5 WGII,17,Chapter 17,2,LA,Hallegatte,Stephane,M,USA,France,The World Bank,1012,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd07c3c76bb7.93429112.JPG
445,2,AR5 WGII,17,Chapter 17,3,LA,Leclerc,Liza,F,Canada,Canada,Ouranos Consortium Incorporated,3387,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db28c150f91.16687565.JPG
446,2,AR5 WGII,17,Chapter 17,4,LA,Markandya,Anil,M,Spain,Spain,Basque Centre for Climate Change,1651,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c677703d997.82089756.JPG
447,2,AR5 WGII,17,Chapter 17,5,LA,Mccarl,Bruce,M,USA,USA,Texas A&M University,1981,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979c9f4d08154.43809939.JPG
448,2,AR5 WGII,17,Chapter 17,6,LA,Mechler,Reinhard,M,Austria,Germany,International Institute for Applied Systems Analysis (IIASA),2213,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd0ac9290d09.25351188.JPG
449,2,AR5 WGII,17,Chapter 17,7,RE,Buendia Calvo,Eduardo,M,Peru,Peru,Universidad Nacional Mayor de San Marcos (UNMSM),47,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5d51367b931233.72714895.JPG
450,2,AR5 WGII,17,Chapter 17,8,RE,Iglesias,Ana,F,Spain,Spain,Universidad Politecnica de Madrid,1589,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c6014c09d45.44793300.JPG
451,2,AR5 WGII,17,Chapter 17,9,RE,Navrud,Stale,M,Norway,Norway,Norwegian University of Life Sciences,3450,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db2c484d4b2.43714745.JPG
452,2,AR5 WGII,18,Chapter 18,0,CLA,Cramer,Wolfgang,M,France,Germany,"Mediterranean Institute for Biodiversity and Ecology (IMBE), CNRS",1513,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7aaf73eaa9.67175230.JPG
453,2,AR5 WGII,18,Chapter 18,1,CLA,Yohe,Gary,M,USA,USA,Wesleyan University,1830,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537ca1a1e865d3.50047273.JPG
454,2,AR5 WGII,18,Chapter 18,2,LA,Auffhammer,Maximilian,M,USA,USA,"University of California, Berkeley",3497,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db320e6ae35.28965936.JPG
455,2,AR5 WGII,18,Chapter 18,3,LA,Molau,Ulf,M,Sweden,Sweden,University of Gothenburg,3540,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db3739249e9.33575766.JPG
456,2,AR5 WGII,18,Chapter 18,4,LA,Silva Dias,Maria Assunção Faus Da,F,Brazil,Brazil,University of Sao Paulo,3383,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db39dcf8e53.85630024.JPG
457,2,AR5 WGII,18,Chapter 18,5,LA,Stone,Daíthí A.,M,USA,South Africa,University of Cape Town / Lawrence Berkeley National Laboratory,1345,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c9bc4ea3122.28746092.JPG
458,2,AR5 WGII,18,Chapter 18,6,LA,Tibig,Lourdes,F,Philippines,Philippines,Climate Change Commission - National Panel of Technical Experts,3456,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC599401ffc11c82.51203740.JPG
459,2,AR5 WGII,18,Chapter 18,7,RE,Leemans,Rik,M,Netherlands,Netherlands,Wageningen University,1625,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c65577a7387.75446663.JPG
460,2,AR5 WGII,18,Chapter 18,8,RE,Seguin,Bernard,M,France,France,Institut National de la Recherche Agronomique,1757,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c98ea87de11.30233105.JPG
461,2,AR5 WGII,18,Chapter 18,9,RE,Smith,Neville,M,Australia,Australia,Bureau of Meteorology (retired January 3),50,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4e954d7c9629a8.97058245.GIF
462,2,AR5 WGII,19,Chapter 19,0,CLA,Campos,Maximiliano,M,USA,Costa Rica,Organization of American States,1493,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4f36751a13.33025489.JPG
463,2,AR5 WGII,19,Chapter 19,1,CLA,Oppenheimer,Michael,M,USA,USA,Princeton University,1206,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5993011305cd13.12836062.JPG
464,2,AR5 WGII,19,Chapter 19,2,CLA,Warren,Rachel,F,UK,UK,University of East Anglia,1812,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537ca03f1c6c61.29154279.JPG
465,2,AR5 WGII,19,Chapter 19,3,LA,Birkmann,Joern,M,Germany,Germany,"University Stuttgart, Institute of Spatial and Regional Planning",2202,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa69b5f1c7eb4.86416365.JPG
466,2,AR5 WGII,19,Chapter 19,4,LA,Luber,George,M,USA,USA,"U.S. Department of Health and Human Services, Centers for Disease Control",3541,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db4e9d98f71.30723203.JPG
467,2,AR5 WGII,19,Chapter 19,5,LA,O'Neill,Brian,M,USA,USA,University of Denver,4237,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf8451d61989.08546500.JPG
468,2,AR5 WGII,19,Chapter 19,6,LA,Takahashi,Kiyoshi,M,Japan,Japan,National Institute for Environmental Studies,1782,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecdfa1e5eccf0.04589815.JPG
469,2,AR5 WGII,19,Chapter 19,7,RE,Brklacich,Michael,M,Canada,Canada,Carleton University,1482,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c4d026ca6a6.20702101.JPG
470,2,AR5 WGII,19,Chapter 19,8,RE,Semenov,Sergey,M,Russia,Russia,Institute of Global Climate and Ecology,56,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5c76a8bf4310f0.55660137.JPG
471,2,AR5 WGII,20,Chapter 20,0,CLA,Denton,Fatima,F,Ghana,Gambia,United Nations University,81,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5d1225d39e83f9.07054753.JPG
472,2,AR5 WGII,20,Chapter 20,1,CLA,Wilbanks,Thomas,M,USA,USA,Oak Ridge National Laboratory,1817,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecdfae3bdbba9.91073603.PNG
473,2,AR5 WGII,20,Chapter 20,2,LA,Abeysinghe,Achala Chandani,F,UK,Sri Lanka,International Institute for Environment and Development,3474,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db57dc85509.35526010.JPG
474,2,AR5 WGII,20,Chapter 20,3,LA,Burton,Ian,M,Canada,,University of Toronto,1489,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd002fe9d7e0.79784963.JPG
475,2,AR5 WGII,20,Chapter 20,4,LA,Gao,Qingxian,M,China,,Chinese Research Academy of Environmental Science,1899,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537db59881aa26.60657926.JPG
476,2,AR5 WGII,20,Chapter 20,5,LA,Lemos,Maria Fernanda,F,Brazil,Brazil,Pontifical Catholic University of Rio de Janeiro,1627,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa69eed2c1330.38473897.JPG
477,2,AR5 WGII,20,Chapter 20,6,LA,Masui,Toshihiko,M,Japan,Japan,National Institute for Environmental Studies,3542,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5a9eb7f3b96461.17043880.JPG
478,2,AR5 WGII,20,Chapter 20,7,LA,O'Brien,Karen,F,Norway,,University of Oslo,2217,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecd0c97d55d80.81011566.JPG
479,2,AR5 WGII,20,Chapter 20,8,LA,Warner,Koko,F,Germany,USA,"UNFCCC Adaptation Programme, Subprogramme Climate Impacts, Vulnerability, and Impacts",3418,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979cc656840c7.93768634.JPG
480,2,AR5 WGII,20,Chapter 20,9,RE,Bhadwal,Suruchi,F,India,India,The Energy and Resources Institute,1471,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf79a8f056f1.78769835.JPG
481,2,AR5 WGII,20,Chapter 20,10,RE,Leal,Walter,M,Germany,Germany,Hamburg University of Applied Sciences,3413,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7a96a03c73.95565623.JPG
482,2,AR5 WGII,20,Chapter 20,11,RE,Van Ypersele,Jean-pascal,M,Belgium,Belgium,Université catholique de Louvain (TECLIM),29,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4e9544445aae74.26231897.JPG
483,2,AR5 WGII,21,Chapter 21,0,CLA,Hewitson,Bruce,M,South Africa,South Africa,University of Cape Town,1028,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24cc644e0e0.72597728.JPG
